timestamp,device_id,mac,type,connected_to,traffic,packet_rate,signal,status,mac_changed,flap_count,snmp_oid,snmp_value,syslog_msg
1776957938,device_13,AA:BB:CC:0D:37:16,thermostat,ap_1,243,32,62,active,0,0,1.3.6.1.2.1.2.2.1.10,248832,Apr 23 20:55:38 device-13 iotd: [WARN] High traffic 243 pkts/s
1776957938,device_14,AA:BB:CC:0E:B0:55,smart_light,ap_3,198,97,57,active,0,0,1.3.6.1.2.1.2.2.1.10,202752,Apr 23 20:55:38 device-14 iotd: [INFO] Device normal
1776957940,device_0,AA:BB:CC:00:F4:68,camera,ap_2,26948,96,91,active,0,0,1.3.6.1.2.1.2.2.1.10,27594752,Apr 23 20:55:40 device-0 iotd: [WARN] High traffic 26948 pkts/s
1776957940,device_1,AA:BB:CC:01:AE:45,sensor,ap_3,1,70,83,active,0,0,1.3.6.1.2.1.2.2.1.10,1024,Apr 23 20:55:40 device-1 iotd: [INFO] Device normal
1776957940,device_2,AA:BB:CC:02:33:BF,smart_light,ap_3,53,85,63,active,0,0,1.3.6.1.2.1.2.2.1.10,54272,Apr 23 20:55:40 device-2 iotd: [INFO] Device normal
1776957940,device_3,AA:BB:CC:03:8C:54,smart_light,ap_1,228,49,92,active,0,0,1.3.6.1.2.1.2.2.1.10,233472,Apr 23 20:55:40 device-3 iotd: [WARN] High traffic 228 pkts/s
1776957940,device_4,AA:BB:CC:04:E7:DF,sensor,ap_1,1,73,87,active,0,0,1.3.6.1.2.1.2.2.1.10,1024,Apr 23 20:55:40 device-4 iotd: [INFO] Device normal
1776957940,device_5,AA:BB:CC:05:70:6E,camera,ap_1,28759,27,80,active,0,0,1.3.6.1.2.1.2.2.1.10,29449216,Apr 23 20:55:40 device-5 iotd: [WARN] High traffic 28759 pkts/s
1776957940,device_6,AA:BB:CC:06:B9:C4,camera,ap_3,23248,73,70,active,0,0,1.3.6.1.2.1.2.2.1.10,23805952,Apr 23 20:55:40 device-6 iotd: [WARN] High traffic 23248 pkts/s
1776957940,device_7,AA:BB:CC:07:36:5B,smart_light,ap_3,77,97,91,active,0,0,1.3.6.1.2.1.2.2.1.10,78848,Apr 23 20:55:40 device-7 iotd: [INFO] Device normal
1776957940,device_8,AA:BB:CC:08:F0:92,phone,ap_1,83,37,83,active,0,0,1.3.6.1.2.1.2.2.1.10,84992,Apr 23 20:55:40 device-8 iotd: [INFO] Device normal
1776957940,device_9,AA:BB:CC:09:B6:9F,sensor,ap_3,1,22,77,active,0,0,1.3.6.1.2.1.2.2.1.10,1024,Apr 23 20:55:40 device-9 iotd: [INFO] Device normal
1776957940,device_10,AA:BB:CC:0A:E5:A4,phone,ap_1,48,82,80,active,0,0,1.3.6.1.2.1.2.2.1.10,49152,Apr 23 20:55:40 device-10 iotd: [INFO] Device normal
1776957940,device_11,AA:BB:CC:0B:2D:72,camera,ap_2,30665,44,73,active,0,0,1.3.6.1.2.1.2.2.1.10,31400960,Apr 23 20:55:40 device-11 iotd: [WARN] High traffic 30665 pkts/s
1776957940,device_12,AA:BB:CC:0C:9D:E2,smart_light,ap_1,26,58,99,active,0,0,1.3.6.1.2.1.2.2.1.10,26624,Apr 23 20:55:40 device-12 iotd: [INFO] Device normal
1776957940,device_13,AA:BB:CC:0D:37:16,thermostat,ap_1,170,67,61,active,0,0,1.3.6.1.2.1.2.2.1.10,174080,Apr 23 20:55:40 device-13 iotd: [INFO] Device normal
1776957940,device_14,AA:BB:CC:0E:B0:55,smart_light,ap_3,140,26,55,active,0,0,1.3.6.1.2.1.2.2.1.10,143360,Apr 23 20:55:40 device-14 iotd: [INFO] Device normal
1776957941,device_0,AA:BB:CC:00:F4:68,camera,ap_2,22639,62,91,active,0,0,1.3.6.1.2.1.2.2.1.10,23182336,Apr 23 20:55:41 device-0 iotd: [WARN] High traffic 22639 pkts/s
1776957941,device_1,AA:BB:CC:01:AE:45,sensor,ap_3,1,65,84,active,0,0,1.3.6.1.2.1.2.2.1.10,1024,Apr 23 20:55:41 device-1 iotd: [INFO] Device normal
1776957941,device_2,AA:BB:CC:02:33:BF,smart_light,ap_3,33,56,62,active,0,0,1.3.6.1.2.1.2.2.1.10,33792,Apr 23 20:55:41 device-2 iotd: [INFO] Device normal
1776957941,device_3,AA:BB:CC:03:8C:54,smart_light,ap_1,158,32,94,active,0,0,1.3.6.1.2.1.2.2.1.10,161792,Apr 23 20:55:41 device-3 iotd: [INFO] Device normal
1776957941,device_4,AA:BB:CC:04:E7:DF,sensor,ap_1,1,80,85,active,0,0,1.3.6.1.2.1.2.2.1.10,1024,Apr 23 20:55:41 device-4 iotd: [INFO] Device normal
1776957941,device_5,AA:BB:CC:05:70:6E,camera,ap_1,24154,31,82,active,0,0,1.3.6.1.2.1.2.2.1.10,24733696,Apr 23 20:55:41 device-5 iotd: [WARN] High traffic 24154 pkts/s
1776957941,device_6,AA:BB:CC:06:B9:C4,camera,ap_3,19529,66,72,active,0,0,1.3.6.1.2.1.2.2.1.10,19997696,Apr 23 20:55:41 device-6 iotd: [WARN] High traffic 19529 pkts/s
1776957941,device_7,AA:BB:CC:07:36:5B,smart_light,ap_3,56,34,92,active,0,0,1.3.6.1.2.1.2.2.1.10,57344,Apr 23 20:55:41 device-7 iotd: [INFO] Device normal
1776957941,device_8,AA:BB:CC:08:F0:92,phone,ap_1,50,46,82,active,0,0,1.3.6.1.2.1.2.2.1.10,51200,Apr 23 20:55:41 device-8 iotd: [INFO] Device normal
1776957941,device_9,AA:BB:CC:09:B6:9F,sensor,ap_3,1,72,77,active,0,0,1.3.6.1.2.1.2.2.1.10,1024,Apr 23 20:55:41 device-9 iotd: [INFO] Device normal
1776957941,device_10,AA:BB:CC:0A:E5:A4,phone,ap_1,27,37,78,active,0,0,1.3.6.1.2.1.2.2.1.10,27648,Apr 23 20:55:41 device-10 iotd: [INFO] Device normal
1776957941,device_11,AA:BB:CC:0B:2D:72,camera,ap_2,25758,81,75,active,0,0,1.3.6.1.2.1.2.2.1.10,26376192,Apr 23 20:55:41 device-11 iotd: [WARN] High traffic 25758 pkts/s
1776957941,device_12,AA:BB:CC:0C:9D:E2,smart_light,ap_1,19,100,98,active,0,0,1.3.6.1.2.1.2.2.1.10,19456,Apr 23 20:55:41 device-12 iotd: [INFO] Device normal
1776957941,device_13,AA:BB:CC:0D:37:16,thermostat,ap_1,120,46,62,active,0,0,1.3.6.1.2.1.2.2.1.10,122880,Apr 23 20:55:41 device-13 iotd: [INFO] Device normal
1776957941,device_14,AA:BB:CC:0E:B0:55,smart_light,ap_3,100,59,56,active,0,0,1.3.6.1.2.1.2.2.1.10,102400,Apr 23 20:55:41 device-14 iotd: [INFO] Device normal
1776957942,device_0,AA:BB:CC:00:F4:68,camera,ap_2,19013,84,91,active,0,0,1.3.6.1.2.1.2.2.1.10,19469312,Apr 23 20:55:42 device-0 iotd: [WARN] High traffic 19013 pkts/s
1776957942,device_1,AA:BB:CC:01:AE:45,sensor,ap_3,1,91,83,active,0,0,1.3.6.1.2.1.2.2.1.10,1024,Apr 23 20:55:42 device-1 iotd: [INFO] Device normal
1776957942,device_2,AA:BB:CC:02:33:BF,smart_light,ap_3,20,76,63,active,0,0,1.3.6.1.2.1.2.2.1.10,20480,Apr 23 20:55:42 device-2 iotd: [INFO] Device normal
1776957942,device_3,AA:BB:CC:03:8C:54,smart_light,ap_1,107,35,93,active,0,0,1.3.6.1.2.1.2.2.1.10,109568,Apr 23 20:55:42 device-3 iotd: [INFO] Device normal
1776957942,device_4,AA:BB:CC:04:E7:DF,sensor,ap_1,2,30,84,active,0,0,1.3.6.1.2.1.2.2.1.10,2048,Apr 23 20:55:42 device-4 iotd: [INFO] Device normal
1776957942,device_5,AA:BB:CC:05:70:6E,camera,ap_1,20291,41,84,active,0,0,1.3.6.1.2.1.2.2.1.10,20777984,Apr 23 20:55:42 device-5 iotd: [WARN] High traffic 20291 pkts/s
1776957942,device_6,AA:BB:CC:06:B9:C4,camera,ap_3,16401,31,71,active,0,0,1.3.6.1.2.1.2.2.1.10,16794624,Apr 23 20:55:42 device-6 iotd: [WARN] High traffic 16401 pkts/s
1776957942,device_7,AA:BB:CC:07:36:5B,smart_light,ap_3,36,35,91,active,0,0,1.3.6.1.2.1.2.2.1.10,36864,Apr 23 20:55:42 device-7 iotd: [INFO] Device normal
1776957942,device_8,AA:BB:CC:08:F0:92,phone,ap_1,31,43,83,active,0,0,1.3.6.1.2.1.2.2.1.10,31744,Apr 23 20:55:42 device-8 iotd: [INFO] Device normal
1776957942,device_9,AA:BB:CC:09:B6:9F,sensor,ap_3,1,64,77,active,0,0,1.3.6.1.2.1.2.2.1.10,1024,Apr 23 20:55:42 device-9 iotd: [INFO] Device normal
1776957942,device_10,AA:BB:CC:0A:E5:A4,phone,ap_1,19,59,78,active,0,0,1.3.6.1.2.1.2.2.1.10,19456,Apr 23 20:55:42 device-10 iotd: [INFO] Device normal
1776957942,device_11,AA:BB:CC:0B:2D:72,camera,ap_2,21640,83,75,active,0,0,1.3.6.1.2.1.2.2.1.10,22159360,Apr 23 20:55:42 device-11 iotd: [WARN] High traffic 21640 pkts/s
1776957942,device_12,AA:BB:CC:0C:9D:E2,smart_light,ap_1,15,73,98,active,0,0,1.3.6.1.2.1.2.2.1.10,15360,Apr 23 20:55:42 device-12 iotd: [INFO] Device normal
1776957942,device_13,AA:BB:CC:0D:37:16,thermostat,ap_1,86,82,63,active,0,0,1.3.6.1.2.1.2.2.1.10,88064,Apr 23 20:55:42 device-13 iotd: [INFO] Device normal
1776957942,device_14,AA:BB:CC:0E:B0:55,smart_light,ap_3,70,95,56,active,0,0,1.3.6.1.2.1.2.2.1.10,71680,Apr 23 20:55:42 device-14 iotd: [INFO] Device normal
1776957944,device_0,AA:BB:CC:00:F4:68,camera,ap_2,15975,65,90,active,0,0,1.3.6.1.2.1.2.2.1.10,16358400,Apr 23 20:55:44 device-0 iotd: [WARN] High traffic 15975 pkts/s
1776957944,device_1,AA:BB:CC:01:AE:45,sensor,ap_3,1,76,81,active,0,0,1.3.6.1.2.1.2.2.1.10,1024,Apr 23 20:55:44 device-1 iotd: [INFO] Device normal
1776957944,device_2,AA:BB:CC:02:33:BF,smart_light,ap_3,14,78,61,active,0,0,1.3.6.1.2.1.2.2.1.10,14336,Apr 23 20:55:44 device-2 iotd: [INFO] Device normal
1776957944,device_3,AA:BB:CC:03:8C:54,smart_light,ap_1,74,32,93,active,0,0,1.3.6.1.2.1.2.2.1.10,75776,Apr 23 20:55:44 device-3 iotd: [INFO] Device normal
1776957944,device_4,AA:BB:CC:04:E7:DF,sensor,ap_1,1,43,83,active,0,0,1.3.6.1.2.1.2.2.1.10,1024,Apr 23 20:55:44 device-4 iotd: [INFO] Device normal
1776957944,device_5,AA:BB:CC:05:70:6E,camera,ap_1,17043,94,86,active,0,0,1.3.6.1.2.1.2.2.1.10,17452032,Apr 23 20:55:44 device-5 iotd: [WARN] High traffic 17043 pkts/s
1776957944,device_6,AA:BB:CC:06:B9:C4,camera,ap_3,13773,27,69,active,0,0,1.3.6.1.2.1.2.2.1.10,14103552,Apr 23 20:55:44 device-6 iotd: [WARN] High traffic 13773 pkts/s
1776957944,device_7,AA:BB:CC:07:36:5B,smart_light,ap_3,27,26,91,active,0,0,1.3.6.1.2.1.2.2.1.10,27648,Apr 23 20:55:44 device-7 iotd: [INFO] Device normal
1776957944,device_8,AA:BB:CC:08:F0:92,phone,ap_1,18,92,84,active,0,0,1.3.6.1.2.1.2.2.1.10,18432,Apr 23 20:55:44 device-8 iotd: [INFO] Device normal
1776957944,device_9,AA:BB:CC:09:B6:9F,sensor,ap_3,1,24,79,active,0,0,1.3.6.1.2.1.2.2.1.10,1024,Apr 23 20:55:44 device-9 iotd: [INFO] Device normal
1776957944,device_10,AA:BB:CC:0A:E5:A4,phone,ap_1,11,53,77,active,0,0,1.3.6.1.2.1.2.2.1.10,11264,Apr 23 20:55:44 device-10 iotd: [INFO] Device normal
1776957944,device_11,AA:BB:CC:0B:2D:72,camera,ap_2,18173,80,77,active,0,0,1.3.6.1.2.1.2.2.1.10,18609152,Apr 23 20:55:44 device-11 iotd: [WARN] High traffic 18173 pkts/s
1776957944,device_12,AA:BB:CC:0C:9D:E2,smart_light,ap_1,8,50,99,active,0,0,1.3.6.1.2.1.2.2.1.10,8192,Apr 23 20:55:44 device-12 iotd: [INFO] Device normal
1776957944,device_13,AA:BB:CC:0D:37:16,thermostat,ap_1,61,78,64,active,0,0,1.3.6.1.2.1.2.2.1.10,62464,Apr 23 20:55:44 device-13 iotd: [INFO] Device normal
1776957944,device_14,AA:BB:CC:0E:B0:55,smart_light,ap_3,51,33,56,active,0,0,1.3.6.1.2.1.2.2.1.10,52224,Apr 23 20:55:44 device-14 iotd: [INFO] Device normal
1776957945,device_0,AA:BB:CC:00:F4:68,camera,ap_2,13414,40,92,active,0,0,1.3.6.1.2.1.2.2.1.10,13735936,Apr 23 20:55:45 device-0 iotd: [WARN] High traffic 13414 pkts/s
1776957945,device_1,AA:BB:CC:01:AE:45,sensor,ap_3,1,87,79,active,0,0,1.3.6.1.2.1.2.2.1.10,1024,Apr 23 20:55:45 device-1 iotd: [INFO] Device normal
1776957945,device_2,AA:BB:CC:02:33:BF,smart_light,ap_3,10,40,60,active,0,0,1.3.6.1.2.1.2.2.1.10,10240,Apr 23 20:55:45 device-2 iotd: [INFO] Device normal
1776957945,device_3,AA:BB:CC:03:8C:54,smart_light,ap_1,48,21,94,active,0,0,1.3.6.1.2.1.2.2.1.10,49152,Apr 23 20:55:45 device-3 iotd: [INFO] Device normal
1776957945,device_4,AA:BB:CC:04:E7:DF,sensor,ap_1,1,22,83,active,0,0,1.3.6.1.2.1.2.2.1.10,1024,Apr 23 20:55:45 device-4 iotd: [INFO] Device normal
1776957945,device_5,AA:BB:CC:05:70:6E,camera,ap_1,14316,75,88,active,0,0,1.3.6.1.2.1.2.2.1.10,14659584,Apr 23 20:55:45 device-5 iotd: [WARN] High traffic 14316 pkts/s
1776957945,device_6,AA:BB:CC:06:B9:C4,camera,ap_3,11568,26,67,active,0,0,1.3.6.1.2.1.2.2.1.10,11845632,Apr 23 20:55:45 device-6 iotd: [WARN] High traffic 11568 pkts/s
1776957945,device_7,AA:BB:CC:07:36:5B,smart_light,ap_3,19,83,90,active,0,0,1.3.6.1.2.1.2.2.1.10,19456,Apr 23 20:55:45 device-7 iotd: [INFO] Device normal
1776957945,device_8,AA:BB:CC:08:F0:92,phone,ap_1,13,74,86,active,0,0,1.3.6.1.2.1.2.2.1.10,13312,Apr 23 20:55:45 device-8 iotd: [INFO] Device normal
1776957945,device_9,AA:BB:CC:09:B6:9F,sensor,ap_3,2,77,80,active,0,0,1.3.6.1.2.1.2.2.1.10,2048,Apr 23 20:55:45 device-9 iotd: [INFO] Device normal
1776957945,device_10,AA:BB:CC:0A:E5:A4,phone,ap_1,7,70,77,active,0,0,1.3.6.1.2.1.2.2.1.10,7168,Apr 23 20:55:45 device-10 iotd: [INFO] Device normal
1776957945,device_11,AA:BB:CC:0B:2D:72,camera,ap_2,15264,38,75,active,0,0,1.3.6.1.2.1.2.2.1.10,15630336,Apr 23 20:55:45 device-11 iotd: [WARN] High traffic 15264 pkts/s
1776957945,device_12,AA:BB:CC:0C:9D:E2,smart_light,ap_1,4,67,97,active,0,0,1.3.6.1.2.1.2.2.1.10,4096,Apr 23 20:55:45 device-12 iotd: [INFO] Device normal
1776957945,device_13,AA:BB:CC:0D:37:16,thermostat,ap_1,45,64,62,active,0,0,1.3.6.1.2.1.2.2.1.10,46080,Apr 23 20:55:45 device-13 iotd: [INFO] Device normal
1776957945,device_14,AA:BB:CC:0E:B0:55,smart_light,ap_3,37,98,55,active,0,0,1.3.6.1.2.1.2.2.1.10,37888,Apr 23 20:55:45 device-14 iotd: [INFO] Device normal
1776957946,device_0,AA:BB:CC:00:F4:68,camera,ap_2,11266,69,92,active,0,0,1.3.6.1.2.1.2.2.1.10,11536384,Apr 23 20:55:46 device-0 iotd: [WARN] High traffic 11266 pkts/s
1776957946,device_1,AA:BB:CC:01:AE:45,sensor,ap_3,1,68,79,active,0,0,1.3.6.1.2.1.2.2.1.10,1024,Apr 23 20:55:46 device-1 iotd: [INFO] Device normal
1776957946,device_2,AA:BB:CC:02:33:BF,smart_light,ap_3,7,67,59,active,0,0,1.3.6.1.2.1.2.2.1.10,7168,Apr 23 20:55:46 device-2 iotd: [INFO] Device normal
1776957946,device_3,AA:BB:CC:03:8C:54,smart_light,ap_1,30,67,92,active,0,0,1.3.6.1.2.1.2.2.1.10,30720,Apr 23 20:55:46 device-3 iotd: [INFO] Device normal
1776957946,device_4,AA:BB:CC:04:E7:DF,sensor,ap_1,1,47,83,active,0,0,1.3.6.1.2.1.2.2.1.10,1024,Apr 23 20:55:46 device-4 iotd: [INFO] Device normal
1776957946,device_5,AA:BB:CC:05:70:6E,camera,ap_1,12022,69,89,active,0,0,1.3.6.1.2.1.2.2.1.10,12310528,Apr 23 20:55:46 device-5 iotd: [WARN] High traffic 12022 pkts/s
1776957946,device_6,AA:BB:CC:06:B9:C4,camera,ap_3,9717,81,69,active,0,0,1.3.6.1.2.1.2.2.1.10,9950208,Apr 23 20:55:46 device-6 iotd: [WARN] High traffic 9717 pkts/s
1776957946,device_7,AA:BB:CC:07:36:5B,smart_light,ap_3,13,30,92,active,0,0,1.3.6.1.2.1.2.2.1.10,13312,Apr 23 20:55:46 device-7 iotd: [INFO] Device normal
1776957946,device_8,AA:BB:CC:08:F0:92,phone,ap_1,9,90,84,active,0,0,1.3.6.1.2.1.2.2.1.10,9216,Apr 23 20:55:46 device-8 iotd: [INFO] Device normal
1776957946,device_9,AA:BB:CC:09:B6:9F,sensor,ap_3,2,43,80,active,0,0,1.3.6.1.2.1.2.2.1.10,2048,Apr 23 20:55:46 device-9 iotd: [INFO] Device normal
1776957946,device_10,AA:BB:CC:0A:E5:A4,phone,ap_1,5,36,79,active,0,0,1.3.6.1.2.1.2.2.1.10,5120,Apr 23 20:55:46 device-10 iotd: [INFO] Device normal
1776957946,device_11,AA:BB:CC:0B:2D:72,camera,ap_2,12825,22,74,active,0,0,1.3.6.1.2.1.2.2.1.10,13132800,Apr 23 20:55:46 device-11 iotd: [WARN] High traffic 12825 pkts/s
1776957946,device_12,AA:BB:CC:0C:9D:E2,smart_light,ap_1,6,70,98,active,0,0,1.3.6.1.2.1.2.2.1.10,6144,Apr 23 20:55:46 device-12 iotd: [INFO] Device normal
1776957946,device_13,AA:BB:CC:0D:37:16,thermostat,ap_1,28,60,60,active,0,0,1.3.6.1.2.1.2.2.1.10,28672,Apr 23 20:55:46 device-13 iotd: [INFO] Device normal
1776957946,device_14,AA:BB:CC:0E:B0:55,smart_light,ap_3,29,90,54,active,0,0,1.3.6.1.2.1.2.2.1.10,29696,Apr 23 20:55:46 device-14 iotd: [INFO] Device normal
1776957948,device_0,AA:BB:CC:00:F4:68,camera,ap_2,9466,23,94,active,0,0,1.3.6.1.2.1.2.2.1.10,9693184,Apr 23 20:55:48 device-0 iotd: [WARN] High traffic 9466 pkts/s
1776957948,device_1,AA:BB:CC:01:AE:45,sensor,ap_3,1,87,80,active,0,0,1.3.6.1.2.1.2.2.1.10,1024,Apr 23 20:55:48 device-1 iotd: [INFO] Device normal
1776957948,device_2,AA:BB:CC:02:33:BF,smart_light,ap_3,6,65,61,active,0,0,1.3.6.1.2.1.2.2.1.10,6144,Apr 23 20:55:48 device-2 iotd: [INFO] Device normal
1776957948,device_3,AA:BB:CC:03:8C:54,smart_light,ap_1,21,65,90,active,0,0,1.3.6.1.2.1.2.2.1.10,21504,Apr 23 20:55:48 device-3 iotd: [INFO] Device normal
1776957948,device_4,AA:BB:CC:04:E7:DF,sensor,ap_1,1,63,85,active,0,0,1.3.6.1.2.1.2.2.1.10,1024,Apr 23 20:55:48 device-4 iotd: [INFO] Device normal
1776957948,device_5,AA:BB:CC:05:70:6E,camera,ap_1,10099,59,88,active,0,0,1.3.6.1.2.1.2.2.1.10,10341376,Apr 23 20:55:48 device-5 iotd: [WARN] High traffic 10099 pkts/s
1776957948,device_6,AA:BB:CC:06:B9:C4,camera,ap_3,8159,33,69,active,0,0,1.3.6.1.2.1.2.2.1.10,8354816,Apr 23 20:55:48 device-6 iotd: [WARN] High traffic 8159 pkts/s
1776957948,device_7,AA:BB:CC:07:36:5B,smart_light,ap_3,6,95,91,active,0,0,1.3.6.1.2.1.2.2.1.10,6144,Apr 23 20:55:48 device-7 iotd: [INFO] Device normal
1776957948,device_8,AA:BB:CC:08:F0:92,phone,ap_1,8,57,82,active,0,0,1.3.6.1.2.1.2.2.1.10,8192,Apr 23 20:55:48 device-8 iotd: [INFO] Device normal
1776957948,device_9,AA:BB:CC:09:B6:9F,sensor,ap_3,1,75,81,active,0,0,1.3.6.1.2.1.2.2.1.10,1024,Apr 23 20:55:48 device-9 iotd: [INFO] Device normal
1776957948,device_10,AA:BB:CC:0A:E5:A4,phone,ap_1,1,35,80,active,0,0,1.3.6.1.2.1.2.2.1.10,1024,Apr 23 20:55:48 device-10 iotd: [INFO] Device normal
1776957948,device_11,AA:BB:CC:0B:2D:72,camera,ap_2,10773,57,74,active,0,0,1.3.6.1.2.1.2.2.1.10,11031552,Apr 23 20:55:48 device-11 iotd: [WARN] High traffic 10773 pkts/s
1776957948,device_12,AA:BB:CC:0C:9D:E2,smart_light,ap_1,1,89,99,active,0,0,1.3.6.1.2.1.2.2.1.10,1024,Apr 23 20:55:48 device-12 iotd: [INFO] Device normal
1776957948,device_13,AA:BB:CC:0D:37:16,thermostat,ap_1,23,27,60,active,0,0,1.3.6.1.2.1.2.2.1.10,23552,Apr 23 20:55:48 device-13 iotd: [INFO] Device normal
1776957948,device_14,AA:BB:CC:0E:B0:55,smart_light,ap_3,23,91,53,active,0,0,1.3.6.1.2.1.2.2.1.10,23552,Apr 23 20:55:48 device-14 iotd: [INFO] Device normal
1776957949,device_0,AA:BB:CC:00:F4:68,camera,ap_2,7949,52,96,active,0,0,1.3.6.1.2.1.2.2.1.10,8139776,Apr 23 20:55:49 device-0 iotd: [WARN] High traffic 7949 pkts/s
1776957949,device_1,AA:BB:CC:01:AE:45,sensor,ap_3,1,51,79,active,0,0,1.3.6.1.2.1.2.2.1.10,1024,Apr 23 20:55:49 device-1 iotd: [INFO] Device normal
1776957949,device_2,AA:BB:CC:02:33:BF,smart_light,ap_3,3,55,60,active,0,0,1.3.6.1.2.1.2.2.1.10,3072,Apr 23 20:55:49 device-2 iotd: [INFO] Device normal
1776957949,device_3,AA:BB:CC:03:8C:54,smart_light,ap_1,16,86,88,active,0,0,1.3.6.1.2.1.2.2.1.10,16384,Apr 23 20:55:49 device-3 iotd: [INFO] Device normal
1776957949,device_4,AA:BB:CC:04:E7:DF,sensor,ap_1,1,24,86,active,0,0,1.3.6.1.2.1.2.2.1.10,1024,Apr 23 20:55:49 device-4 iotd: [INFO] Device normal
1776957949,device_5,AA:BB:CC:05:70:6E,camera,ap_1,8482,44,87,active,0,0,1.3.6.1.2.1.2.2.1.10,8685568,Apr 23 20:55:49 device-5 iotd: [WARN] High traffic 8482 pkts/s
1776957949,device_6,AA:BB:CC:06:B9:C4,camera,ap_3,6852,82,67,active,0,0,1.3.6.1.2.1.2.2.1.10,7016448,Apr 23 20:55:49 device-6 iotd: [WARN] High traffic 6852 pkts/s
1776957949,device_7,AA:BB:CC:07:36:5B,smart_light,ap_3,5,52,91,active,0,0,1.3.6.1.2.1.2.2.1.10,5120,Apr 23 20:55:49 device-7 iotd: [INFO] Device normal
1776957949,device_8,AA:BB:CC:08:F0:92,phone,ap_1,5,98,81,active,0,0,1.3.6.1.2.1.2.2.1.10,5120,Apr 23 20:55:49 device-8 iotd: [INFO] Device normal
1776957949,device_9,AA:BB:CC:09:B6:9F,sensor,ap_3,2,43,80,active,0,0,1.3.6.1.2.1.2.2.1.10,2048,Apr 23 20:55:49 device-9 iotd: [INFO] Device normal
1776957949,device_10,AA:BB:CC:0A:E5:A4,phone,ap_1,1,59,82,active,0,0,1.3.6.1.2.1.2.2.1.10,1024,Apr 23 20:55:49 device-10 iotd: [INFO] Device normal
1776957949,device_11,AA:BB:CC:0B:2D:72,camera,ap_2,9050,26,72,active,0,0,1.3.6.1.2.1.2.2.1.10,9267200,Apr 23 20:55:49 device-11 iotd: [WARN] High traffic 9050 pkts/s
1776957949,device_12,AA:BB:CC:0C:9D:E2,smart_light,ap_1,3,84,97,active,0,0,1.3.6.1.2.1.2.2.1.10,3072,Apr 23 20:55:49 device-12 iotd: [INFO] Device normal
1776957949,device_13,AA:BB:CC:0D:37:16,thermostat,ap_1,14,39,61,active,0,0,1.3.6.1.2.1.2.2.1.10,14336,Apr 23 20:55:49 device-13 iotd: [INFO] Device normal
1776957949,device_14,AA:BB:CC:0E:B0:55,smart_light,ap_3,14,95,55,active,0,0,1.3.6.1.2.1.2.2.1.10,14336,Apr 23 20:55:49 device-14 iotd: [INFO] Device normal
1776957950,device_0,AA:BB:CC:00:F4:68,camera,ap_2,6675,64,98,active,0,0,1.3.6.1.2.1.2.2.1.10,6835200,Apr 23 20:55:50 device-0 iotd: [WARN] High traffic 6675 pkts/s
1776957950,device_1,AA:BB:CC:01:AE:45,sensor,ap_3,1,56,80,active,0,0,1.3.6.1.2.1.2.2.1.10,1024,Apr 23 20:55:50 device-1 iotd: [INFO] Device normal
1776957950,device_2,AA:BB:CC:02:33:BF,smart_light,ap_3,2,95,61,active,0,0,1.3.6.1.2.1.2.2.1.10,2048,Apr 23 20:55:50 device-2 iotd: [INFO] Device normal
1776957950,device_3,AA:BB:CC:03:8C:54,smart_light,ap_1,11,85,87,active,0,0,1.3.6.1.2.1.2.2.1.10,11264,Apr 23 20:55:50 device-3 iotd: [INFO] Device normal
1776957950,device_4,AA:BB:CC:04:E7:DF,sensor,ap_1,1,52,84,active,0,0,1.3.6.1.2.1.2.2.1.10,1024,Apr 23 20:55:50 device-4 iotd: [INFO] Device normal
1776957950,device_5,AA:BB:CC:05:70:6E,camera,ap_1,7126,99,85,active,0,0,1.3.6.1.2.1.2.2.1.10,7297024,Apr 23 20:55:50 device-5 iotd: [WARN] High traffic 7126 pkts/s
1776957950,device_6,AA:BB:CC:06:B9:C4,camera,ap_3,5754,42,65,active,0,0,1.3.6.1.2.1.2.2.1.10,5892096,Apr 23 20:55:50 device-6 iotd: [WARN] High traffic 5754 pkts/s
1776957950,device_7,AA:BB:CC:07:36:5B,smart_light,ap_3,7,26,91,active,0,0,1.3.6.1.2.1.2.2.1.10,7168,Apr 23 20:55:50 device-7 iotd: [INFO] Device normal
1776957950,device_8,AA:BB:CC:08:F0:92,phone,ap_1,4,60,80,active,0,0,1.3.6.1.2.1.2.2.1.10,4096,Apr 23 20:55:50 device-8 iotd: [INFO] Device normal
1776957950,device_9,AA:BB:CC:09:B6:9F,sensor,ap_3,1,76,81,active,0,0,1.3.6.1.2.1.2.2.1.10,1024,Apr 23 20:55:50 device-9 iotd: [INFO] Device normal
1776957950,device_10,AA:BB:CC:0A:E5:A4,phone,ap_1,1,42,83,active,0,0,1.3.6.1.2.1.2.2.1.10,1024,Apr 23 20:55:50 device-10 iotd: [INFO] Device normal
1776957950,device_11,AA:BB:CC:0B:2D:72,camera,ap_2,7598,80,73,active,0,0,1.3.6.1.2.1.2.2.1.10,7780352,Apr 23 20:55:50 device-11 iotd: [WARN] High traffic 7598 pkts/s
1776957950,device_12,AA:BB:CC:0C:9D:E2,smart_light,ap_1,1,60,97,active,0,0,1.3.6.1.2.1.2.2.1.10,1024,Apr 23 20:55:50 device-12 iotd: [INFO] Device normal
